path,license_expression,copyright,evidence
frontend/src/components/confirm-dialog-host.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/credit-cost-inline.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/credits/credit-visual.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/action-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/audio-pane.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/batch-bar.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/batch-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/beat-card-grid.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/beat-card.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/beat-list.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/gallery/pipeline-summary.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/insert-manual-shot-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/manual-sketch-cost.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/media-styles.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/mention-textarea.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/narrator-voice-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/render-grid-gallery.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/render-plan-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/render-section.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/render-settings-controls.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/seedance2-mentions.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/single-beat-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/sketch-crop-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/sketch-grid-gallery.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/sketch-pose-editor-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/sketch-section.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/sketch-settings-controls.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/sketch-studio-actions.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/text-pane.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/toolbar-select-styles.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/verify-chip.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/video-pane.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/beat-workbench/view-toggles.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/compose-gate.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/episode-actions-slot.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/episode-asset-planning.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/episode-empty-state.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/episode-source-editor.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/episode-story-context.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/header-collapse.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/health-bar.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/script-beat-preview.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/episode/task-controller-provider.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/identity-picker-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/ingest/FormatCheckDetailsDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/ingest/IngestElapsedTime.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/ingest/KnowledgeGraphVisualization.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/ingest/NovelFormatDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/ai-assistant-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/brand-holiday-badge.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/brand-holiday-badge.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/credit-balance-badge.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/header.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/project-header-navigation.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/project-navigation-routes.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/layout/region-badge.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/lightbox-image.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/EighthControlScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/EleventhFaqScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/FifthScreenVideo.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/FourthScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/IntroRitualScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/LoginCinematicHero.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/LoginCinematicPage.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/MoreInfoMenu.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/NinthWorkflowScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/ScrollVideoScene.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/SecondScreenVideo.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/SeventhPipelineScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/SixthShowcaseScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/TenthTestimonialsScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/ThirdScreenVideo.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/TwelfthFinalScreen.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/eighth-control-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/eleventh-faq-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/fifth-screen-video.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/fourth-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/hero-layout.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/intro-ritual-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/media.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/ninth-workflow-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/scroll-video-scene.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/second-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/seventh-pipeline-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/sixth-showcase-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/tenth-testimonials-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/twelfth-final-screen.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/cinematic/watch-link.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/community-showcase.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/light-rays.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/light-rays.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/login-card.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/login-modal.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/login-stage.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/login.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/poster-column.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/poster-wall.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/poster-wall.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/region-selector.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/login/watch-player.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/nav/sliding-tabs.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/nav/sliding-tabs.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/notifications/notification-drawer.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/product-surface-unavailable.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/projects/project-folder.module.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/projects/project-folder.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/projects/share-project-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/aurora.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/aurora.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/dark-veil.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/dark-veil.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/side-rays.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/side-rays.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/react-bits/split-text.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/save-status.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/settings/settings-dialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/shadcn/dropdown-menu.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/shadcn/slider.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/shadcn/tabs.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/skeletons.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/stage-progress-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/task-center/empty-state.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/task-center/header-entry.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/task-center/panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/task-center/status-bar.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/components/task-center/task-actions.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
